"id","postcode","place_name","state_name","state_code","latitude","longitude"
13985,"6256",WANDILLUP,BRIDGETOWN,WA,-3.40400004,11.6049995
13986,"6256",YORNUP,BRIDGETOWN,WA,-34.0400009,116.163002
13987,"6258",BALBARRUP,MANJIMUP POST SHOP,WA,-34.2270012,116.203003
13988,"6258",CROWEA,MANJIMUP POST SHOP,WA,-34.5810013,116.067001
13989,"6258",DEANMILL,MANJIMUP POST SHOP,WA,-3.42499995,116.083
13990,"6258",DIAMOND TREE,MANJIMUP POST SHOP,WA,-34.368,116.109001
13991,"6258",DINGUP,MANJIMUP POST SHOP,WA,-34.2579994,116.186996
13992,"6258",DIXVALE,MANJIMUP POST SHOP,WA,-34.2080002,116.052002
13993,"6258",DONNELLY RIVER,MANJIMUP POST SHOP,WA,-3.40899992,11.5939999
13994,"6258",GLENORAN,MANJIMUP POST SHOP,WA,-3.42199993,115.996002
13995,"6258",JARDEE,MANJIMUP POST SHOP,WA,-34.3040009,116.119003
13996,"6258",LAKE MUIR,MANJIMUP POST SHOP,WA,-34.4630013,116.686996
13997,"6258",LINFARNE,MANJIMUP POST SHOP,WA,-34.1759987,116.113998
13998,"6258",MANJIMUP,MANJIMUP POST SHOP,WA,-34.243,116.143997
13999,"6258",MIDDLESEX,MANJIMUP POST SHOP,WA,-34.3269997,116.169998
14000,"6258",MORDALUP,MANJIMUP POST SHOP,WA,-34.3079987,116.698997
14001,"6258",PALGARUP,MANJIMUP POST SHOP,WA,-34.1609993,116.184998
14002,"6258",PERUP,MANJIMUP POST SHOP,WA,-34.1949997,116.501999
14003,"6258",QUINNINUP,MANJIMUP POST SHOP,WA,-34.4269981,11.625
14004,"6258",RINGBARK,MANJIMUP POST SHOP,WA,-34.2190018,116.123001
14005,"6258",SMITH BROOK,MANJIMUP POST SHOP,WA,-34.3479996,116.172997
14006,"6258",UPPER WARREN,MANJIMUP POST SHOP,WA,-34.3349991,116.252998
14007,"6258",WILGARRUP,MANJIMUP POST SHOP,WA,-34.137001,116.206001
14008,"6258",YANMAH,MANJIMUP POST SHOP,WA,-34.1790009,116.018997
14009,"6260",BEEDELUP,PEMBERTON LPO,WA,-34.348999,115.934998
14010,"6260",BIDDELIA,PEMBERTON LPO,WA,-3.4230001,11.573
14011,"6260",CALLCUP,PEMBERTON LPO,WA,-34.5890007,115.955002
14012,"6260",CHANNYBEARUP,PEMBERTON LPO,WA,-34.4020004,11.5979996
14013,"6260",COLLINS,PEMBERTON LPO,WA,-34.4129982,116.103996
14014,"6260",EASTBROOK,PEMBERTON LPO,WA,-34.3930016,116.086998
14015,"6260",LAKE JASPER,PEMBERTON LPO,WA,-3.43899989,11.5670004
14016,"6260",PEERABEELUP,PEMBERTON LPO,WA,-3.43199992,11.5760002
14017,"6260",PEMBERTON,PEMBERTON LPO,WA,-34.4440002,1.15999997
14018,"6260",YEAGARUP,PEMBERTON LPO,WA,-34.4990005,115.898003
14019,"6262",BOORARA BROOK,NORTHCLIFFE LPO,WA,-34.6860008,116.212997
14020,"6262",MEERUP,NORTHCLIFFE LPO,WA,-34.7260017,115.954002
14021,"6262",NORTHCLIFFE,NORTHCLIFFE LPO,WA,-34.6329994,116.124001
14022,"6262",SHANNON,NORTHCLIFFE LPO,WA,-3.4690001,116.516998
14023,"6262",WINDY HARBOUR,NORTHCLIFFE LPO,WA,-34.8339996,116.025002
14024,"6271",CAPEL,CAPEL LPO,WA,-33.5569992,115.557999
14025,"6271",CAPEL RIVER,CAPEL LPO,WA,-3.36400008,11.566
14026,"6271",FORREST BEACH,CAPEL LPO,WA,-3.35700011,11.5469999
14027,"6271",PEPPERMINT GROVE BEACH,CAPEL LPO,WA,-33.5270004,115.505997
14028,"6271",STIRLING ESTATE,CAPEL LPO,WA,-3.35100007,11.5530005
14029,"6275",BARRABUP,NANNUP LPO,WA,-33.8359985,11.566
14030,"6275",CARLOTTA,NANNUP LPO,WA,-34.0960007,115.778
14031,"6275",CUNDINUP,NANNUP LPO,WA,-3.38499999,115.794998
14032,"6275",DARRADUP,NANNUP LPO,WA,-34.0979996,115.564003
14033,"6275",EAST NANNUP,NANNUP LPO,WA,-3.40300012,11.585
14034,"6275",JALBARRAGUP,NANNUP LPO,WA,-34.0439987,115.611
14035,"6275",JARRAHWOOD,NANNUP LPO,WA,-33.7939987,115.663002
14036,"6275",NANNUP,NANNUP LPO,WA,-33.9790001,115.764
14037,"6275",SCOTT RIVER EAST,NANNUP LPO,WA,-3.42600012,11.5489998
14038,"6275",YOGANUP,NANNUP LPO,WA,-3.37299991,11.5629997
14039,"6280",ABBA RIVER,BUSSELTON DC,WA,-33.6839981,115.462997
14040,"6280",ABBEY,BUSSELTON DC,WA,-33.6599998,115.258003
14041,"6280",ACTON PARK,BUSSELTON DC,WA,-3.37700009,115.374001
14042,"6280",AMBERGATE,BUSSELTON DC,WA,-33.7109985,115.325996
14043,"6280",ANNIEBROOK,BUSSELTON DC,WA,-33.6640015,115.150002
14044,"6280",BOALLIA,BUSSELTON DC,WA,-33.8019981,115.266998
14045,"6280",BOVELL,BUSSELTON DC,WA,-33.6790009,115.357002
14046,"6280",BROADWATER,BUSSELTON DC,WA,-3.36599994,115.281998
14047,"6280",BUSSELTON,BUSSELTON DC,WA,-33.6500015,115.347
14048,"6280",CARBUNUP RIVER,BUSSELTON DC,WA,-3.36899996,115.189003
14049,"6280",CHAPMAN HILL,BUSSELTON DC,WA,-3.37700009,11.5319996
14050,"6280",GEOGRAPHE,BUSSELTON DC,WA,-33.644001,115.367996
14051,"6280",HITHERGREEN,BUSSELTON DC,WA,-33.7150002,115.500999
14052,"6280",JINDONG,BUSSELTON DC,WA,-33.7509995,115.234001
14053,"6280",KALGUP,BUSSELTON DC,WA,-33.7260017,115.375
14054,"6280",KALOORUP,BUSSELTON DC,WA,-33.762001,115.239998
14055,"6280",KEALY,BUSSELTON DC,WA,-33.6559982,115.228996
14056,"6280",LUDLOW,BUSSELTON DC,WA,-33.6049995,115.474998
14057,"6280",MARYBROOK,BUSSELTON DC,WA,-3.36500001,115.199997
14058,"6280",METRICUP,BUSSELTON DC,WA,-33.7739983,115.135002
14059,"6280",NORTH JINDONG,BUSSELTON DC,WA,-33.7340012,115.162003
14060,"6280",REINSCOURT,BUSSELTON DC,WA,-33.6580009,115.384003
14061,"6280",RUABON,BUSSELTON DC,WA,-33.6459999,115.504997
14062,"6280",SABINA RIVER,BUSSELTON DC,WA,-3.375,115.425003
14063,"6280",SIESTA PARK,BUSSELTON DC,WA,-33.6529999,115.210999
14064,"6280",TUTUNUP,BUSSELTON DC,WA,-33.6609993,115.556
14065,"6280",VASSE,BUSSELTON DC,WA,-33.6850014,115.278999
14066,"6280",WALSALL,BUSSELTON DC,WA,-33.8040009,115.386002
14067,"6280",WEST BUSSELTON,BUSSELTON DC,WA,-33.6549988,115.321999
14068,"6280",WILYABRUP,BUSSELTON DC,WA,-3.37899995,11.5039997
14069,"6280",WONNERUP,BUSSELTON DC,WA,-33.618,115.421997
14070,"6280",YALYALUP,BUSSELTON DC,WA,-33.7000008,115.473999
14071,"6280",YELVERTON,BUSSELTON DC,WA,-33.7480011,115.117996
14072,"6280",YOONGARILLUP,BUSSELTON DC,WA,-3.37199998,115.435997
14073,"6281",DUNSBOROUGH,DUNSBOROUGH LPO,WA,-33.6150017,11.5100002
14074,"6281",EAGLE BAY,DUNSBOROUGH LPO,WA,-33.5569992,115.058998
14075,"6281",NATURALISTE,DUNSBOROUGH LPO,WA,-3.35700011,115.047997
14076,"6281",QUEDJINUP,DUNSBOROUGH LPO,WA,-33.6199989,115.093002
14077,"6281",QUINDALUP,DUNSBOROUGH LPO,WA,-33.6279984,115.124001
14078,"6282",YALLINGUP,YALLINGUP LPO,WA,-33.6450005,115.031998
14079,"6282",YALLINGUP SIDING,YALLINGUP LPO,WA,-3.36899996,11.5100002
14080,"6284",BAUDIN,COWARAMUP LPO,WA,-33.8650017,115.424004
14081,"6284",COWARAMUP,COWARAMUP LPO,WA,-33.8510017,115.101997
14082,"6284",GRACETOWN,COWARAMUP LPO,WA,-3.38599992,114.985001
14083,"6284",TREETON,COWARAMUP LPO,WA,-33.882,115.206001
14084,"6285",BRAMLEY,MARGARET RIVER,WA,-33.9129982,115.025002
14085,"6285",BURNSIDE,MARGARET RIVER,WA,-33.9129982,115.044998
14086,"6285",GNARABUP,MARGARET RIVER,WA,-33.9910011,114.992996
14087,"6285",MARGARET RIVER,MARGARET RIVER,WA,-3.39499998,115.072998
14088,"6285",OSMINGTON,MARGARET RIVER,WA,-33.9199982,115.205002
14089,"6285",PREVELLY,MARGARET RIVER,WA,-3.398,114.996002
14090,"6285",ROSA BROOK,MARGARET RIVER,WA,-33.9440002,115.184998
14091,"6285",ROSA GLEN,MARGARET RIVER,WA,-33.9949989,11.5190001
14092,"6285",SCHROEDER,MARGARET RIVER,WA,-3.40100002,11.5340004
14093,"6286",BORANUP,WITCHCLIFFE LPO,WA,-3.41300011,11.5050001
14094,"6286",FOREST GROVE,WITCHCLIFFE LPO,WA,-34.0719986,115.106003
14095,"6286",REDGATE,WITCHCLIFFE LPO,WA,-3.40199995,115.028
14096,"6286",WITCHCLIFFE,WITCHCLIFFE LPO,WA,-3.40199995,115.098999
14097,"6288",ALEXANDRA BRIDGE,KARRIDALE LPO,WA,-34.1599998,115.198997
14098,"6288",COURTENAY,KARRIDALE LPO,WA,-34.1829987,115.269997
14099,"6288",HAMELIN BAY,KARRIDALE LPO,WA,-34.2280006,115.055
14100,"6288",KARRIDALE,KARRIDALE LPO,WA,-34.1730003,115.097
14101,"6288",NILLUP,KARRIDALE LPO,WA,-3.41300011,115.254997
14102,"6288",SCOTT RIVER,KARRIDALE LPO,WA,-34.2589989,11.5270004
14103,"6288",WARNER GLEN,KARRIDALE LPO,WA,-34.1259995,11.5209999
14104,"6290",AUGUSTA,AUGUSTA LPO,WA,-34.3149986,115.158997
14105,"6290",DEEPDENE,AUGUSTA LPO,WA,-34.2659988,115.080002
14106,"6290",EAST AUGUSTA,AUGUSTA LPO,WA,-34.3139992,115.171997
14107,"6290",KUDARDUP,AUGUSTA LPO,WA,-34.262001,115.123001
14108,"6290",LEEUWIN,AUGUSTA LPO,WA,-34.3129997,115.117996
14109,"6290",MOLLOY ISLAND,AUGUSTA LPO,WA,-34.2680016,115.209
14110,"6302",BADGIN,YORK LPO,WA,-31.8460007,117.011002
14111,"6302",BALLADONG,YORK LPO,WA,-31.9080009,116.732002
14112,"6302",BURGES,YORK LPO,WA,-31.8099995,116.783997
14113,"6302",CALJIE,YORK LPO,WA,-31.7280006,1.16900003
14114,"6302",COLD HARBOUR,YORK LPO,WA,-3.18700004,11.6820002
14115,"6302",DALIAK,YORK LPO,WA,-3.18700004,11.6709995
14116,"6302",FLINT,YORK LPO,WA,-3.2190001,11.6459999
14117,"6302",FLYNN,YORK LPO,WA,-32.0859985,116.319
14118,"6302",GILGERING,YORK LPO,WA,-320.174988,11.6800003
14119,"6302",GREENHILLS,YORK LPO,WA,-31.9290009,116.949997
14120,"6302",GWAMBYGINE,YORK LPO,WA,-31.9810009,116.802002
14121,"6302",INKPEN,YORK LPO,WA,-3.18400002,116.584999
14122,"6302",KAURING,YORK LPO,WA,-3.19300008,11.7019997
14123,"6302",MALEBELLING,YORK LPO,WA,-31.8299999,116.915001
14124,"6302",MOUNT HARDEY,YORK LPO,WA,-31.9200001,1.16799998
14125,"6302",MOUNT OBSERVATION,YORK LPO,WA,-31.9009991,116.571999
14126,"6302",NARRALOGGAN,YORK LPO,WA,-3.18700004,117.074997
14127,"6302",QUELLINGTON,YORK LPO,WA,-3.18099999,11.6820002
14128,"6302",ST RONANS,YORK LPO,WA,-3.18899989,11.6660004
14129,"6302",TALBOT,YORK LPO,WA,-32.0250015,11.665
14130,"6302",TALBOT WEST,YORK LPO,WA,-32.1300011,11.6689997
14131,"6302",WILBERFORCE,YORK LPO,WA,-3.1789999,11.6700001
14132,"6302",YORK,YORK LPO,WA,-3.18799996,116.767998
14133,"6304",BALLY BALLY,BEVERLEY LPO,WA,-32.1829987,117.115997
14134,"6304",BEVERLEY,BEVERLEY LPO,WA,-32.1080017,116.925003
14135,"6304",DALE,BEVERLEY LPO,WA,-3.22199988,11.6730003
14136,"6304",EAST BEVERLEY,BEVERLEY LPO,WA,-32.0270004,117.084
14137,"6304",KOKEBY,BEVERLEY LPO,WA,-32.2109985,116.975998
14138,"6304",MORBINNING,BEVERLEY LPO,WA,-32.1150017,117.175003
14139,"6304",WESTDALE,BEVERLEY LPO,WA,-32.3069992,116.623001
14140,"6306",ALDERSYDE,BROOKTON LPO,WA,-32.3740005,117.305
14141,"6306",BROOKTON,BROOKTON LPO,WA,-32.368,117.010002
14142,"6306",BULYEE,BROOKTON LPO,WA,-32.3689995,117.538002
14143,"6306",JELCOBINE,BROOKTON LPO,WA,-3.24000001,11.6759996
14144,"6306",KWEDA,BROOKTON LPO,WA,-3.23699999,117.412003
14145,"6308",CODJATOTINE,PINGELLY LPO,WA,-3.26699996,11.6820002
14146,"6308",DWARDA,PINGELLY LPO,WA,-32.7700005,116.677002
14147,"6308",EAST PINGELLY,PINGELLY LPO,WA,-3.25099993,11.7139997
14148,"6308",GILLIMANNING,PINGELLY LPO,WA,-3.26699996,117.449997
14149,"6308",HASTINGS,PINGELLY LPO,WA,-32.5519981,116.823997
14150,"6308",PINGELLY,PINGELLY LPO,WA,-32.5340004,117.084
14151,"6308",PUMPHREYS BRIDGE,PINGELLY LPO,WA,-32.6619987,116.905998
14152,"6308",SPRINGS,PINGELLY LPO,WA,-3.25500011,11.658
14153,"6308",WANDERING,PINGELLY LPO,WA,-32.6769981,116.672997
14154,"6308",WEST PINGELLY,PINGELLY LPO,WA,-3.25699997,117.000999
14155,"6309",EAST POPANYINNING,NARROGIN,WA,-3.26300001,11.7259998
14156,"6309",POPANYINNING,NARROGIN,WA,-32.6599998,117.123001
14157,"6309",STRATHERNE,NARROGIN,WA,-3.2650001,11.7340002
14158,"6309",WEST POPANYINNING,NARROGIN,WA,-3.26699996,11.7019997
14159,"6311",COMMODINE,CUBALLING LPO,WA,-3.27600002,11.7309999
14160,"6311",CONTINE,CUBALLING LPO,WA,-3.28200006,11.7019997
14161,"6311",CUBALLING,CUBALLING LPO,WA,-3.2809999,117.18
14162,"6311",DRYANDRA,CUBALLING LPO,WA,-3.27699995,11.7019997
14163,"6311",LOL GRAY,CUBALLING LPO,WA,-3.273,11.7019997
14164,"6311",TOWNSENDALE,CUBALLING LPO,WA,-3.26900005,11.7309999
14165,"6311",WARDERING,CUBALLING LPO,WA,-3.28399992,11.7299995
14166,"6311",YORNANING,CUBALLING LPO,WA,-32.7410011,117.163002
14167,"6312",BOUNDAIN,NARROGIN,WA,-32.9459991,117.362999
14168,"6312",DUMBERNING,NARROGIN,WA,-3.29900002,11.71
14169,"6312",HILLSIDE,NARROGIN,WA,-3.28999996,11.7189999
14170,"6312",MINIGIN,NARROGIN,WA,-3.29200006,1.16999996
14171,"6312",NARROGIN,NARROGIN,WA,-32.9329987,117.176003
14172,"6312",NARROGIN VALLEY,NARROGIN,WA,-3.296,11.7229996
14173,"6312",NOMANS LAKE,NARROGIN,WA,-32.9720001,117.510002
14174,"6312",TOOLIBIN,NARROGIN,WA,-32.9570007,117.646004
14175,"6312",YILLIMINNING,NARROGIN,WA,-32.8740005,117.466003
14176,"6313",HIGHBURY,NARROGIN,WA,-33.0579987,117.148003
14177,"6315",ARTHUR RIVER,WAGIN LPO,WA,-33.3380013,117.033997
14178,"6315",BALLAYING,WAGIN LPO,WA,-33.3069992,117.556999
14179,"6315",CANCANNING,WAGIN LPO,WA,-3.31100011,11.7580004
14180,"6315",COLLANILLING,WAGIN LPO,WA,-3.32399988,11.7530003
14181,"6315",DONGOLOCKING,WAGIN LPO,WA,-3.31599998,117.768997
14182,"6315",GUNDARING,WAGIN LPO,WA,-3.33200002,11.7489996
14183,"6315",JALORAN,WAGIN LPO,WA,-3.31699991,11.7419996
14184,"6315",LIME LAKE,WAGIN LPO,WA,-33.4220009,117.375999
14185,"6315",MINDING,WAGIN LPO,WA,-3.32800007,11.717
14186,"6315",PIESSEVILLE,WAGIN LPO,WA,-33.1930008,117.286003
14187,"6315",WAGIN,WAGIN LPO,WA,-33.3079987,117.344002
14188,"6315",WEDGECARRUP,WAGIN LPO,WA,-3.34100008,11.7189999
14189,"6316",BOYERINE,WOODANILLING LPO,WA,-33.4970016,117.410004
14190,"6316",CARTMETICUP,WOODANILLING LPO,WA,-33.4700012,1.17499995
14191,"6316",GLENCOE,WOODANILLING LPO,WA,-3.34599996,11.7620001
14192,"6316",KENMARE,WOODANILLING LPO,WA,-3.35700011,11.7180004
14193,"6316",WESTWOOD,WOODANILLING LPO,WA,-33.5769997,117.348999
14194,"6316",WOODANILLING,WOODANILLING LPO,WA,-33.5629997,11.7419996
14195,"6317",BADGEBUP,KATANNING POST SHOP,WA,-33.6329994,117.898003
14196,"6317",BULLOCK HILLS,KATANNING POST SHOP,WA,-33.4109993,117.694
14197,"6317",CARROLUP,KATANNING POST SHOP,WA,-3.36800003,11.7370005
14198,"6317",COBLININE,KATANNING POST SHOP,WA,-335.975006,11.7700005
14199,"6317",COYRECUP,KATANNING POST SHOP,WA,-3.3670001,117.830002
14200,"6317",DATATINE,KATANNING POST SHOP,WA,-3.33899999,11.7799997
14201,"6317",EWLYAMARTUP,KATANNING POST SHOP,WA,-33.6920013,117.688004
14202,"6317",KATANNING,KATANNING POST SHOP,WA,-3.36899996,117.556
14203,"6317",MARRACOONDA,KATANNING POST SHOP,WA,-3.36599994,11.7460003
14204,"6317",MOOJEBING,KATANNING POST SHOP,WA,-33.6100006,117.551003
14205,"6317",MURDONG,KATANNING POST SHOP,WA,-337.424988,11.757
14206,"6317",PINWERNYING,KATANNING POST SHOP,WA,-336.688995,117.547997
14207,"6317",SOUTH DATATINE,KATANNING POST SHOP,WA,-3.34800005,11.7860003
14208,"6317",SOUTH GLENCOE,KATANNING POST SHOP,WA,-3.35299993,11.7659998
14209,"6318",BROOMEHILL,BROOMEHILL LPO,WA,-33.8450012,117.638
14210,"6318",BROOMEHILL EAST,BROOMEHILL LPO,WA,-3.38700008,11.776
14211,"6318",BROOMEHILL WEST,BROOMEHILL LPO,WA,-3.38700008,11.7469997
14212,"6320",BOBALONG,TAMBELLUP LPO,WA,-3.4000001,11.7559996
14213,"6320",BORDERDALE,TAMBELLUP LPO,WA,-3.40499997,11.7390003
14214,"6320",DARTNALL,TAMBELLUP LPO,WA,-3.40199995,11.7749996
14215,"6320",LAKE TOOLBRUNUP,TAMBELLUP LPO,WA,-34.1300011,117.862
14216,"6320",MOONIES HILL,TAMBELLUP LPO,WA,-3.40700006,117.538002
14217,"6320",TAMBELLUP,TAMBELLUP LPO,WA,-34.0429993,117.639999
14218,"6320",WANSBROUGH,TAMBELLUP LPO,WA,-3.41700006,11.7740002
14219,"6321",CRANBROOK,CRANBROOK LPO,WA,-34.2949982,117.555
14220,"6322",TENTERDEN,MOUNT BARKER LPO,WA,-34.3639984,117.559998
14221,"6323",KENDENUP,MOUNT BARKER LPO,WA,-34.4980011,117.587997
14222,"6324",DENBARKER,MOUNT BARKER LPO,WA,-34.7150002,117.509003
14223,"6324",FOREST HILL,MOUNT BARKER LPO,WA,-34.5690002,117.470001
14224,"6324",MOUNT BARKER,MOUNT BARKER LPO,WA,-34.6259995,117.661003
14225,"6324",PERILLUP,MOUNT BARKER LPO,WA,-34.5740013,117.245003
14226,"6324",PORONGURUP,MOUNT BARKER LPO,WA,-34.6640015,117.952003
14227,"6324",SOUTH STIRLING,MOUNT BARKER LPO,WA,-34.5800018,118.209999
14228,"6324",TAKALARUP,MOUNT BARKER LPO,WA,-34.5730019,11.8109999
14229,"6324",WOOGENELLUP,MOUNT BARKER LPO,WA,-34.5359993,117.894997
14230,"6326",NARRIKUP,MOUNT BARKER LPO,WA,-34.7739983,117.699997
14231,"6327",REDMOND,ALBANY DC,WA,-34.8860016,117.693001
14232,"6327",REDMOND WEST,ALBANY DC,WA,-3.49000001,11.7550001
14233,"6328",CHEYNES,ALBANY DC,WA,-34.8419991,118.342003
14234,"6328",GNOWELLEN,ALBANY DC,WA,-34.3969994,118.575996
14235,"6328",GREEN RANGE,ALBANY DC,WA,-34.7120018,118.362999
14236,"6328",KOJANEERUP SOUTH,ALBANY DC,WA,-3.45099998,11.8389997
14237,"6328",MANYPEAKS,ALBANY DC,WA,-34.8450012,118.152
14238,"6328",METTLER,ALBANY DC,WA,-34.5859985,118.444
14239,"6328",PALMDALE,ALBANY DC,WA,-3.47000003,11.8129997
14240,"6328",WELLSTEAD,ALBANY DC,WA,-34.4949989,118.600998
14241,"6330",ALBANY,ALBANY DC,WA,-35.0229988,117.883003
14242,"6330",BAYONET HEAD,ALBANY DC,WA,-34.980999,117.926003
14243,"6330",BIG GROVE,ALBANY DC,WA,-35.0859985,117.889999
14244,"6330",BORNHOLM,ALBANY DC,WA,-35.0530014,117.571999
14245,"6330",COLLINGWOOD HEIGHTS,ALBANY DC,WA,-34.9980011,11.7910004
14246,"6330",COLLINGWOOD PARK,ALBANY DC,WA,-35.0060005,117.921997
14247,"6330",CUTHBERT,ALBANY DC,WA,-35.0309982,117.848
14248,"6330",DROME,ALBANY DC,WA,-3.49300003,11.7770004
14249,"6330",ELLEKER,ALBANY DC,WA,-35.0079994,117.725998
14250,"6330",EMU POINT,ALBANY DC,WA,-34.9970016,117.938004
14251,"6330",FRENCHMAN BAY,ALBANY DC,WA,-35.0929985,117.949997
14252,"6330",GLEDHOW,ALBANY DC,WA,-35.012001,117.813004
14253,"6330",GOODE BEACH,ALBANY DC,WA,-35.0859985,11.7930002
14254,"6330",GREEN VALLEY,ALBANY DC,WA,-3.48699999,1.17799997
14255,"6330",KALGAN,ALBANY DC,WA,-34.9469986,118.012001
14256,"6330",KING RIVER,ALBANY DC,WA,-34.9179993,117.916
14257,"6330",KRONKUP,ALBANY DC,WA,-35.0359993,117.623001
14258,"6330",LANGE,ALBANY DC,WA,-34.9910011,117.891998
14259,"6330",LITTLE GROVE,ALBANY DC,WA,-35.0709991,117.870003
14260,"6330",LOCKYER,ALBANY DC,WA,-35.007,117.861
14261,"6330",LOWER KING,ALBANY DC,WA,-34.9500008,117.942001
14262,"6330",LOWLANDS,ALBANY DC,WA,-3.50600004,11.75
14263,"6330",MARBELUP,ALBANY DC,WA,-3.49799991,11.7720003
14264,"6330",MCKAIL,ALBANY DC,WA,-34.9990005,117.827003
14265,"6330",MIDDLETON BEACH,ALBANY DC,WA,-35.0219994,117.915001
14266,"6330",MILLBROOK,ALBANY DC,WA,-34.9020004,117.869003
14267,"6330",MILPARA,ALBANY DC,WA,-34.987999,117.875
14268,"6330",MIRA MAR,ALBANY DC,WA,-35.0149994,117.892998
14269,"6330",MOUNT CLARENCE,ALBANY DC,WA,-35.0299988,117.897003
14270,"6330",MOUNT ELPHINSTONE,ALBANY DC,WA,-35.0229988,117.858002
14271,"6330",MOUNT MELVILLE,ALBANY DC,WA,-35.0270004,117.869003
14272,"6330",NANARUP,ALBANY DC,WA,-34.9790001,118.052002
14273,"6330",NAPIER,ALBANY DC,WA,-34.7869987,117.954002
14274,"6330",NULLAKI,ALBANY DC,WA,-3.50200009,11.7399998
14275,"6330",ORANA,ALBANY DC,WA,-35.0009995,117.861
14276,"6330",PORT ALBANY,ALBANY DC,WA,-3.50300002,117.904999
14277,"6330",ROBINSON,ALBANY DC,WA,-3.50300002,11.783
14278,"6330",SANDPATCH,ALBANY DC,WA,-35.0449982,11.7779999
14279,"6330",SEPPINGS,ALBANY DC,WA,-35.0159988,117.912003
14280,"6330",SPENCER PARK,ALBANY DC,WA,-35.0079994,117.898003
14281,"6330",TORBAY,ALBANY DC,WA,-35.0200005,117.679001
14282,"6330",TORNDIRRUP,ALBANY DC,WA,-35.0559998,117.851997
14283,"6330",VANCOUVER PENINSULA,ALBANY DC,WA,-3.50500011,117.93
14284,"6330",WALMSLEY,ALBANY DC,WA,-34.9830017,11.79
14285,"6330",WARRENUP,ALBANY DC,WA,-34.973999,11.7869997
14286,"6330",WEST CAPE HOWE,ALBANY DC,WA,-35.0919991,117.625999
14287,"6330",WILLYUNG,ALBANY DC,WA,-34.9500008,117.856003
14288,"6330",YAKAMIA,ALBANY DC,WA,-35,117.874001
14289,"6330",YOUNGS SIDING,ALBANY DC,WA,-35.0110016,117.522003
14290,"6332",ALBANY,ALBANY DC,WA,-32.0460014,115.973999
14291,"6333",BOW BRIDGE,DENMARK,WA,-34.9669991,116.953003
14292,"6333",DENMARK,DENMARK,WA,-34.9609985,11.7349997
14293,"6333",HAY,DENMARK,WA,-349.325012,11.7399998
14294,"6333",HAZELVALE,DENMARK,WA,-34.9169998,116.796997
14295,"6333",KENTDALE,DENMARK,WA,-34.9210014,117.050003
14296,"6333",KORDABUP,DENMARK,WA,-3.4920001,11.7139997
14297,"6333",MOUNT LINDESAY,DENMARK,WA,-34.8269997,117.355003
14298,"6333",MOUNT ROMANCE,DENMARK,WA,-3.48099995,11.7130003
14299,"6333",NORNALUP,DENMARK,WA,-34.9959984,116.878998
14300,"6333",OCEAN BEACH,DENMARK,WA,-350.201996,117.325996
14301,"6333",PARRYVILLE,DENMARK,WA,-3.5,11.71
14302,"6333",PEACEFUL BAY,DENMARK,WA,-35.0340004,116.931
14303,"6333",SCOTSDALE,DENMARK,WA,-3.49000001,1.17200005
14304,"6333",SHADFORTH,DENMARK,WA,-3.49600005,11.7279997
14305,"6333",TINGLEDALE,DENMARK,WA,-3.49499989,11.6879997
14306,"6333",TRENT,DENMARK,WA,-34.9129982,116.939003
14307,"6333",WILLIAM BAY,DENMARK,WA,-34.993,11.7220001
14308,"6335",GNOWANGERUP,GNOWANGERUP LPO,WA,-33.9370003,118.007004
14309,"6335",JACKITUP,GNOWANGERUP LPO,WA,-3.38800001,11.809
14310,"6335",KEBARINGUP,GNOWANGERUP LPO,WA,-34.0239983,118.151001
14311,"6335",PALLINUP,GNOWANGERUP LPO,WA,-33.9150009,11.7889996
14312,"6336",COWALELLUP,ONGERUP LPO,WA,-34.0950012,11.8549995
14313,"6336",MILLS LAKE,ONGERUP LPO,WA,-3.38700008,11.8559999
14314,"6336",MINDARABIN,ONGERUP LPO,WA,-33.8139992,118.362999
14315,"6336",NEEDILUP,ONGERUP LPO,WA,-33.9519997,118.721001
14316,"6336",ONGERUP,ONGERUP LPO,WA,-33.9609985,118.487999
14317,"6336",TOOMPUP,ONGERUP LPO,WA,-34.0489998,118.440002
14318,"6337",FITZGERALD,JERRAMUNGUP LPO,WA,-33.7529984,119.456001
14319,"6337",GAIRDNER,JERRAMUNGUP LPO,WA,-34.2130013,118.929001
14320,"6337",JACUP,JERRAMUNGUP LPO,WA,-3.37700009,11.9280005
14321,"6337",JERRAMUNGUP,JERRAMUNGUP LPO,WA,-33.9410019,118.920998
14322,"6337",WEST FITZGERALD,JERRAMUNGUP LPO,WA,-34.0649986,119.594002
14323,"6338",AMELUP,BORDEN LPO,WA,-34.237999,118.220001
14324,"6338",BORDEN,BORDEN LPO,WA,-34.0719986,118.264
14325,"6338",BOXWOOD HILL,BORDEN LPO,WA,-34.362999,11.8739996
14326,"6338",BREMER BAY,BORDEN LPO,WA,-34.3919983,119.379997
14327,"6338",MAGITUP,BORDEN LPO,WA,-3.41199994,11.8199997
14328,"6338",MONJEBUP,BORDEN LPO,WA,-3.42499995,1.18499994
14329,"6338",NALYERLUP,BORDEN LPO,WA,-3.41499996,118.400002
14330,"6338",NORTH STIRLINGS,BORDEN LPO,WA,-3.421,11.8030005
14331,"6338",STIRLING RANGE NATIONAL PARK,BORDEN LPO,WA,-34.4039993,118.041
